"index","centro_cod","cliente_cod","plan_mes","programa_tvt","pedido_prv_sol"
"12969","D155","7200032254",202001,"C",64.35
"12970","D155","7200032254",202002,"C",73.2
"12971","D155","7200032254",202002,"T",96.79
"12972","D155","7200032254",202003,"T",169.89
"12973","D155","7200032270",202001,"T",593.75
"12974","D155","7200032270",202002,"T",677.07
"12975","D155","7200032270",202003,"C",323.85
"12976","D155","7200032270",202003,"T",308.02
"12977","D155","7200032271",202001,"T",124.55
"12978","D155","7200032271",202002,"T",147.58
"12979","D155","7200032271",202003,"T",140.84
"12980","D155","7200032272",202001,"C",84.27
"12981","D155","7200032272",202001,"T",145.04
"12982","D155","7200032272",202002,"C",204.57
"12983","D155","7200032272",202003,"C",119.31
"12984","D155","7200032272",202003,"T",314.91
"12985","D155","7200032273",202001,"T",81.06
"12986","D155","7200032273",202002,"T",61.06
"12987","D155","7200032273",202003,"T",42.07
"12988","D155","7200032274",202001,"T",213.33
"12989","D155","7200032274",202002,"T",134.04
"12990","D155","7200032274",202003,"C",72.83
"12991","D155","7200032274",202003,"T",182.92
"12992","D155","7200032278",202001,"T",75.08
"12993","D155","7200032278",202002,"T",211.19
"12994","D155","7200032278",202003,"C",112.48
"12995","D155","7200032279",202001,"C",119.27
"12996","D155","7200032279",202002,"C",254.32
"12997","D155","7200032279",202003,"C",140.06
"12998","D155","7200032282",202001,"C",209.99
"12999","D155","7200032282",202001,"T",245.72
"13000","D155","7200032282",202002,"C",325.86
"13001","D155","7200032282",202002,"T",174.37
"13002","D155","7200032282",202003,"C",124.65
"13003","D155","7200032282",202003,"T",364.29
"13004","D155","7200032283",202001,"C",51.64
"13005","D155","7200032283",202001,"T",40.41
"13006","D155","7200032283",202002,"T",41.09
"13007","D155","7200032283",202003,"C",45.87
"13008","D155","7200032285",202001,"T",225.03
"13009","D155","7200032285",202002,"T",43.92
"13010","D155","7200032285",202003,"C",74.61
"13011","D155","7200032286",202001,"C",40.08
"13012","D155","7200032286",202003,"T",47
"13013","D155","7200032287",202003,"T",292.86
"13014","D155","7200032309",202001,"C",165.01
"13015","D155","7200032309",202001,"T",89.71
"13016","D155","7200032309",202002,"C",75.3
"13017","D155","7200032309",202002,"T",45.26
"13018","D155","7200032318",202001,"C",405.36
"13019","D155","7200032318",202001,"T",259.33
"13020","D155","7200032318",202002,"C",551.21
"13021","D155","7200032318",202002,"T",229.19
"13022","D155","7200032318",202003,"C",728.91
"13023","D155","7200032318",202003,"T",635.52
"13024","D155","7200032320",202001,"T",396.5
"13025","D155","7200032320",202002,"C",99.94
"13026","D155","7200032320",202002,"T",502.09
"13027","D155","7200032320",202003,"T",481.67
"13028","D155","7200032321",202001,"C",160.42
"13029","D155","7200032321",202001,"T",102.16
"13030","D155","7200032321",202003,"C",58.59
"13031","D155","7200032321",202003,"T",116.84
"13032","D155","7200032322",202001,"C",264.52
"13033","D155","7200032322",202001,"T",73.83
"13034","D155","7200032322",202002,"C",130.19
"13035","D155","7200032322",202002,"T",40.27
"13036","D155","7200032322",202003,"C",73.99
"13037","D155","7200032322",202003,"T",209.95
"13038","D155","7200032324",202001,"C",40.37
"13039","D155","7200032324",202001,"T",192.31
"13040","D155","7200032324",202002,"T",101.88
"13041","D155","7200032324",202003,"T",1029.15
"13042","D155","7200032325",202001,"C",170.76
"13043","D155","7200032325",202001,"T",47.99
"13044","D155","7200032325",202002,"C",121.68
"13045","D155","7200032325",202002,"T",95.89
"13046","D155","7200032325",202003,"C",54.95
"13047","D155","7200032325",202003,"T",188.54
"13048","D155","7200032326",202001,"C",310.48
"13049","D155","7200032326",202001,"T",70.08
"13050","D155","7200032326",202002,"C",80.27
"13051","D155","7200032326",202002,"T",40.11
"13052","D155","7200032326",202003,"C",254.36
"13053","D155","7200032326",202003,"T",226.82
"13054","D155","7200032327",202001,"C",255.78
"13055","D155","7200032327",202001,"T",706.75
"13056","D155","7200032327",202002,"C",121.43
"13057","D155","7200032327",202002,"T",814.74
"13058","D155","7200032327",202003,"C",929.5
"13059","D155","7200032327",202003,"T",1724.61
"13060","D155","7200032328",202001,"C",321
"13061","D155","7200032329",202001,"C",238.29
"13062","D155","7200032329",202001,"T",405.08
"13063","D155","7200032329",202002,"C",287.61
"13064","D155","7200032329",202002,"T",334.62
"13065","D155","7200032329",202003,"C",292.29
"13066","D155","7200032329",202003,"T",289.99
"13067","D155","7200032330",202001,"T",141.07
"13068","D155","7200032330",202003,"C",65.11
"13069","D155","7200032330",202003,"T",45.52
"13070","D155","7200032331",202001,"C",5205.6
"13071","D155","7200032331",202001,"T",120.96
"13072","D155","7200032331",202002,"C",1330.55
"13073","D155","7200032331",202002,"T",1095.83
"13074","D155","7200032332",202001,"C",48.91
"13075","D155","7200032332",202001,"T",53.15
"13076","D155","7200032332",202002,"C",125.75
"13077","D155","7200032332",202002,"T",160.61
"13078","D155","7200032332",202003,"C",253.5
"13079","D155","7200032332",202003,"T",150.18
"13080","D155","7200032333",202001,"C",41.23
"13081","D155","7200032333",202001,"T",45.33
"13082","D155","7200032333",202002,"C",42.12
"13083","D155","7200032333",202003,"C",171.71
"13084","D155","7200032333",202003,"T",225.06
"13085","D155","7200032334",202001,"C",102.91
"13086","D155","7200032334",202001,"T",107.64
"13087","D155","7200032334",202002,"T",87.84
"13088","D155","7200032334",202003,"T",307.47
"13089","D155","7200032335",202001,"C",2180.36
"13090","D155","7200032335",202001,"T",4137.78
"13091","D155","7200032335",202002,"C",332.5
"13092","D155","7200032335",202002,"T",1500.04
"13093","D155","7200032335",202003,"C",11520.11
"13094","D155","7200032335",202003,"T",2837.54
"13095","D155","7200032336",202002,"T",182.3
"13096","D155","7200032336",202003,"C",41.2
"13097","D155","7200032336",202003,"T",231.25
"13098","D155","7200032337",202001,"T",237.65
"13099","D155","7200032337",202002,"T",173.1
"13100","D155","7200032337",202003,"T",577.83
"13101","D155","7200032338",202001,"C",83.08
"13102","D155","7200032338",202001,"T",79.07
"13103","D155","7200032338",202002,"C",66.36
"13104","D155","7200032338",202002,"T",44.35
"13105","D155","7200032338",202003,"C",146.08
"13106","D155","7200032338",202003,"T",273.39
"13107","D155","7200032341",202001,"C",258.24
"13108","D155","7200032341",202001,"T",619.63
"13109","D155","7200032341",202002,"C",220.72
"13110","D155","7200032341",202002,"T",316.44
"13111","D155","7200032341",202003,"T",1380.21
"13112","D155","7200032345",202001,"T",100.23
"13113","D155","7200032345",202002,"T",233.16
"13114","D155","7200032345",202003,"C",135.9
"13115","D155","7200032345",202003,"T",76.13
"13116","D155","7200032347",202001,"C",120.27
"13117","D155","7200032347",202001,"T",65.72
"13118","D155","7200032347",202002,"C",56.22
"13119","D155","7200032347",202002,"T",40.22
"13120","D155","7200032347",202003,"C",92.77
"13121","D155","7200032347",202003,"T",44.84
"13122","D155","7200032348",202001,"T",261.06
"13123","D155","7200032348",202002,"T",133.94
"13124","D155","7200032348",202003,"C",83.26
"13125","D155","7200032348",202003,"T",438.53
"13126","D155","7200032350",202001,"C",41.37
"13127","D155","7200032350",202002,"T",41.11
"13128","D155","7200032350",202003,"T",41.15
"13129","D155","7200032351",202001,"C",304.29
"13130","D155","7200032351",202002,"C",111.34
"13131","D155","7200032351",202002,"T",173.29
"13132","D155","7200032351",202003,"C",88.22
"13133","D155","7200032351",202003,"T",402.4
"13134","D155","7200032352",202002,"C",841.97
"13135","D155","7200032352",202002,"T",987.89
"13136","D155","7200032352",202003,"T",4247.3
"13137","D155","7200032355",202001,"C",43.72
"13138","D155","7200032355",202001,"T",113.24
"13139","D155","7200032355",202002,"C",49.74
"13140","D155","7200032355",202002,"T",372.88
"13141","D155","7200032355",202003,"T",94.76
"13142","D155","7200032356",202001,"C",342.04
"13143","D155","7200032356",202002,"C",87.34
"13144","D155","7200032356",202002,"T",91.72
"13145","D155","7200032356",202003,"C",167.75
"13146","D155","7200032356",202003,"T",101.87
"13147","D155","7200032389",202001,"C",69.96
"13148","D155","7200032389",202001,"T",88.01
"13149","D155","7200032389",202002,"T",227.53
"13150","D155","7200032389",202003,"T",133.42
"13151","D155","7200032390",202001,"C",968.11
"13152","D155","7200032390",202001,"T",736.36
"13153","D155","7200032390",202002,"C",413
"13154","D155","7200032390",202002,"T",368.13
"13155","D155","7200032390",202003,"T",1177.67
"13156","D155","7200032392",202001,"C",248.09
"13157","D155","7200032392",202001,"T",46.79
"13158","D155","7200032392",202002,"C",377.81
"13159","D155","7200032392",202003,"T",532.26
"13160","D155","7200032394",202001,"C",281.98
"13161","D155","7200032394",202001,"T",2002.28
"13162","D155","7200032394",202002,"C",574.95
"13163","D155","7200032394",202002,"T",2050.78
"13164","D155","7200032394",202003,"C",708.2
"13165","D155","7200032394",202003,"T",529.56
"13166","D155","7200032395",202001,"T",245.2
"13167","D155","7200032395",202002,"T",507.36
"13168","D155","7200032395",202003,"C",300.54
"13169","D155","7200032395",202003,"T",430.23
"13170","D155","7200032396",202001,"T",634.67
"13171","D155","7200032396",202002,"T",649.84
"13172","D155","7200032396",202003,"C",105.86
"13173","D155","7200032396",202003,"T",637.96
"13174","D155","7200032399",202001,"C",2115.28
"13175","D155","7200032399",202001,"T",2905.9
"13176","D155","7200032399",202002,"T",4495
"13177","D155","7200032399",202003,"T",2693.7
"13178","D155","7200032400",202001,"C",134.18
"13179","D155","7200032400",202002,"C",54.11
"13180","D155","7200032400",202003,"T",90.99
"13181","D155","7200032401",202001,"T",309.99
"13182","D155","7200032401",202002,"T",201.92
"13183","D155","7200032401",202003,"T",254.68
"13184","D155","7200032402",202001,"T",392.13
"13185","D155","7200032402",202002,"C",99
"13186","D155","7200032402",202002,"T",119.5
"13187","D155","7200032402",202003,"C",76
"13188","D155","7200032402",202003,"T",318.59
"13189","D155","7200032405",202001,"T",310
"13190","D155","7200032405",202002,"T",300.36
"13191","D155","7200032405",202003,"T",570.49
"13192","D155","7200032407",202001,"C",223.86
"13193","D155","7200032407",202001,"T",165.3
"13194","D155","7200032407",202002,"T",133.27
"13195","D155","7200032407",202003,"C",70.92
"13196","D155","7200032407",202003,"T",116.25
"13197","D155","7200032409",202001,"T",1251.73
"13198","D155","7200032409",202002,"T",1263.54
"13199","D155","7200032409",202003,"T",1509.38
"13200","D155","7200032410",202001,"C",335.22
"13201","D155","7200032410",202001,"T",146.74
"13202","D155","7200032410",202002,"C",479.59
"13203","D155","7200032410",202002,"T",286.96
"13204","D155","7200032410",202003,"C",141.43
"13205","D155","7200032410",202003,"T",1473.53
"13206","D155","7200032411",202001,"C",45.66
"13207","D155","7200032411",202001,"T",40.85
"13208","D155","7200032411",202003,"T",53.37
"13209","D155","7200032412",202001,"C",41.37
"13210","D155","7200032412",202001,"T",97.99
"13211","D155","7200032412",202002,"C",42.19
"13212","D155","7200032412",202002,"T",164.59
"13213","D155","7200032412",202003,"C",40.46
"13214","D155","7200032412",202003,"T",321.27
"13215","D155","7200032413",202001,"T",122.6
"13216","D155","7200032413",202002,"T",151.54
"13217","D155","7200032413",202003,"T",124.38
"13218","D155","7200032414",202001,"C",129.85
"13219","D155","7200032414",202002,"C",125.73
"13220","D155","7200032414",202003,"C",202.55
"13221","D155","7200032415",202001,"T",143.63
"13222","D155","7200032415",202002,"T",168.14
"13223","D155","7200032415",202003,"T",263.87
"13224","D155","7200032416",202001,"C",43.25
"13225","D155","7200032416",202001,"T",170
"13226","D155","7200032416",202002,"T",172.22
"13227","D155","7200032417",202001,"C",177.51
"13228","D155","7200032417",202001,"T",191.35
"13229","D155","7200032417",202003,"C",71.48
"13230","D155","7200032417",202003,"T",140.09
"13231","D155","7200032435",202001,"T",197.6
"13232","D155","7200032435",202002,"C",52.88
"13233","D155","7200032435",202002,"T",225.66
"13234","D155","7200032435",202003,"C",125
"13235","D155","7200032435",202003,"T",119.99
"13236","D155","7200032439",202001,"C",156.23
"13237","D155","7200032439",202001,"T",51.09
"13238","D155","7200032439",202002,"T",197.38
"13239","D155","7200032439",202003,"C",100.27
"13240","D155","7200032439",202003,"T",422.17
"13241","D155","7200032440",202001,"C",607.49
"13242","D155","7200032440",202001,"T",702.58
"13243","D155","7200032440",202002,"C",609.73
"13244","D155","7200032440",202002,"T",904.71
"13245","D155","7200032440",202003,"C",2312.48
"13246","D155","7200032440",202003,"T",576.35
"13247","D155","7200032441",202001,"C",178.03
"13248","D155","7200032441",202001,"T",271.72
"13249","D155","7200032441",202002,"C",426.9
"13250","D155","7200032441",202002,"T",110.46
"13251","D155","7200032441",202003,"C",441.37
"13252","D155","7200032443",202001,"C",71.19
"13253","D155","7200032443",202002,"T",232.84
"13254","D155","7200032443",202003,"C",312.31
"13255","D155","7200032443",202003,"T",103.02
"13256","D155","7200032489",202001,"C",64.2
"13257","D155","7200032489",202001,"T",45.96
"13258","D155","7200032489",202002,"C",64.27
"13259","D155","7200032489",202002,"T",95.9
"13260","D155","7200032489",202003,"T",84.03
"13261","D155","7200032490",202001,"C",104.04
"13262","D155","7200032490",202001,"T",84.08
"13263","D155","7200032490",202002,"T",54.36
"13264","D155","7200032491",202001,"C",104.34
"13265","D155","7200032491",202001,"T",654.76
"13266","D155","7200032491",202002,"C",397.27
"13267","D155","7200032491",202002,"T",560.58
"13268","D155","7200032491",202003,"C",281.05
"13269","D155","7200032491",202003,"T",191.04
"13270","D155","7200032492",202001,"C",254.64
"13271","D155","7200032492",202001,"T",187.82
"13272","D155","7200032492",202002,"C",144.21
"13273","D155","7200032492",202002,"T",45.46
"13274","D155","7200032492",202003,"C",62.22
"13275","D155","7200032492",202003,"T",294.09
"13276","D155","7200032493",202001,"C",155.41
"13277","D155","7200032493",202001,"T",61.76
"13278","D155","7200032493",202002,"C",140.55
"13279","D155","7200032494",202001,"T",338.83
"13280","D155","7200032494",202002,"C",52.52
"13281","D155","7200032494",202002,"T",352.37
"13282","D155","7200032494",202003,"C",52.25
"13283","D155","7200032494",202003,"T",514.62
"13284","D155","7200032495",202001,"T",88.68
"13285","D155","7200032495",202002,"T",183.85
"13286","D155","7200032495",202003,"C",74.39
"13287","D155","7200032497",202001,"C",250.96
"13288","D155","7200032497",202001,"T",116.63
"13289","D155","7200032497",202002,"C",263.62
"13290","D155","7200032497",202002,"T",77.87
"13291","D155","7200032497",202003,"C",196.33
"13292","D155","7200032497",202003,"T",236.54
"13293","D155","7200032498",202001,"T",96.05
"13294","D155","7200032498",202002,"C",158.71
"13295","D155","7200032498",202002,"T",3442.75
"13296","D155","7200032498",202003,"C",60
"13297","D155","7200032498",202003,"T",366.24
"13298","D155","7200032499",202002,"C",104.37
"13299","D155","7200032499",202002,"T",60.04
"13300","D155","7200032500",202001,"C",369.25
"13301","D155","7200032500",202002,"C",150.04
"13302","D155","7200032500",202002,"T",103.66
"13303","D155","7200032500",202003,"T",464.8
"13304","D155","7200032503",202001,"C",81.13
"13305","D155","7200032503",202001,"T",40.96
"13306","D155","7200032503",202002,"C",44.29
"13307","D155","7200032503",202002,"T",46
"13308","D155","7200032503",202003,"T",68.44
"13309","D155","7200032504",202002,"C",227.58
"13310","D155","7200032504",202002,"T",59.22
"13311","D155","7200032504",202003,"C",142.77
"13312","D155","7200032504",202003,"T",172.52
"13313","D155","7200032505",202002,"T",88.49
"13314","D155","7200032505",202003,"T",342.9
"13315","D155","7200032506",202001,"T",152.91
"13316","D155","7200032506",202002,"T",113
"13317","D155","7200032506",202003,"T",140.47
"13318","D155","7200032507",202001,"T",1542.24
"13319","D155","7200032507",202002,"T",2234.42
"13320","D155","7200032507",202003,"T",3571.36
"13321","D155","7200032508",202001,"C",31.95
"13322","D155","7200032508",202001,"T",99.81
"13323","D155","7200032508",202003,"C",145.59
"13324","D155","7200032510",202001,"T",48.55
"13325","D155","7200032511",202002,"T",735.28
"13326","D155","7200032511",202003,"C",307.16
"13327","D155","7200032511",202003,"T",568.96
"13328","D155","7200032512",202001,"T",244.32
"13329","D155","7200032512",202002,"C",94.14
"13330","D155","7200032512",202002,"T",266.1
"13331","D155","7200032512",202003,"C",101.16
"13332","D155","7200032512",202003,"T",495.86
"13333","D155","7200032514",202001,"C",178.93
"13334","D155","7200032514",202002,"C",151.24
"13335","D155","7200032514",202003,"C",47.28
"13336","D155","7200032541",202001,"C",160.17
"13337","D155","7200032541",202002,"C",67.08
"13338","D155","7200032541",202002,"T",128.57
"13339","D155","7200032542",202001,"T",184.83
"13340","D155","7200032542",202002,"T",210.1
"13341","D155","7200032542",202003,"T",61.42
"13342","D155","7200032544",202001,"C",72.11
"13343","D155","7200032544",202001,"T",218.57
"13344","D155","7200032544",202002,"T",125.38
"13345","D155","7200032544",202003,"C",113.08
"13346","D155","7200032544",202003,"T",282.9
"13347","D155","7200032555",202001,"C",83.48
"13348","D155","7200032555",202002,"C",109.27
"13349","D155","7200032556",202001,"C",1542.33
"13350","D155","7200032556",202001,"T",339.93
"13351","D155","7200032556",202002,"C",1497.84
"13352","D155","7200032556",202002,"T",2165.74
"13353","D155","7200032556",202003,"C",2165.4
"13354","D155","7200032556",202003,"T",2881.74
"13355","D155","7200032557",202001,"C",98.15
"13356","D155","7200032557",202001,"T",121.89
"13357","D155","7200032557",202002,"C",60.47
"13358","D155","7200032557",202002,"T",193.36
"13359","D155","7200032557",202003,"T",501.45
"13360","D155","7200032571",202001,"C",105.47
"13361","D155","7200032571",202001,"T",149.03
"13362","D155","7200032571",202002,"C",300.58
"13363","D155","7200032571",202002,"T",241.45
"13364","D155","7200032571",202003,"C",40.19
"13365","D155","7200032572",202001,"C",169.58
"13366","D155","7200032572",202002,"C",46.35
"13367","D155","7200032572",202003,"C",82.92
"13368","D155","7200032573",202001,"C",158.73
"13369","D155","7200032573",202002,"T",159.67
"13370","D155","7200032606",202001,"C",159.83
"13371","D155","7200032606",202002,"C",74.78
"13372","D155","7200032606",202003,"T",159.79
"13373","D155","7200032608",202001,"T",48.55
"13374","D155","7200032608",202002,"T",118.09
"13375","D155","7200032608",202003,"C",126.53
"13376","D155","7200032608",202003,"T",70.98
"13377","D155","7200032611",202001,"C",1324.91
"13378","D155","7200032611",202001,"T",923.31
"13379","D155","7200032611",202002,"T",548
"13380","D155","7200032611",202003,"T",198.39
"13381","D155","7200032613",202001,"T",468.01
"13382","D155","7200032613",202002,"T",590.2
"13383","D155","7200032613",202003,"C",148.37
"13384","D155","7200032613",202003,"T",853.09
"13385","D155","7200032614",202001,"C",902.77
"13386","D155","7200032614",202001,"T",546.43
"13387","D155","7200032614",202002,"C",1315.22
"13388","D155","7200032614",202002,"T",966.01
"13389","D155","7200032614",202003,"C",1006.96
"13390","D155","7200032614",202003,"T",1348.02
"13391","D155","7200032615",202001,"C",553.43
"13392","D155","7200032615",202001,"T",855.37
"13393","D155","7200032615",202002,"C",771.06
"13394","D155","7200032615",202002,"T",442.3
"13395","D155","7200032615",202003,"C",255.07
"13396","D155","7200032615",202003,"T",497.3
"13397","D155","7200032617",202001,"C",437.99
"13398","D155","7200032617",202002,"C",594.95
"13399","D155","7200032617",202002,"T",127.52
"13400","D155","7200032618",202001,"C",42.47
"13401","D155","7200032618",202001,"T",566.65
"13402","D155","7200032618",202002,"T",586.17
"13403","D155","7200032618",202003,"T",909.2
"13404","D155","7200032619",202001,"T",148.96
"13405","D155","7200032619",202002,"T",205.95
"13406","D155","7200032619",202003,"C",178.3
"13407","D155","7200032619",202003,"T",55.18
"13408","D155","7200032621",202001,"C",49.73
"13409","D155","7200032621",202003,"C",45.89
"13410","D155","7200032621",202003,"T",97.38
"13411","D155","7200032624",202001,"T",65.41
"13412","D155","7200032624",202002,"C",80.47
"13413","D155","7200032624",202003,"T",60.49
"13414","D155","7200032625",202001,"T",181.07
"13415","D155","7200032625",202002,"T",130.67
"13416","D155","7200032625",202003,"T",622.69
"13417","D155","7200032627",202001,"C",153.66
"13418","D155","7200032627",202001,"T",324.85
"13419","D155","7200032627",202002,"T",558.98
"13420","D155","7200032627",202003,"T",966.65
"13421","D155","7200032628",202001,"C",122.9
"13422","D155","7200032629",202001,"C",183.74
"13423","D155","7200032629",202001,"T",166.93
"13424","D155","7200032629",202002,"C",162.12
"13425","D155","7200032629",202002,"T",114.36
"13426","D155","7200032629",202003,"T",70.15
"13427","D155","7200032631",202001,"C",316.55
"13428","D155","7200032631",202001,"T",123.68
"13429","D155","7200032631",202002,"C",208.91
"13430","D155","7200032631",202002,"T",139.78
"13431","D155","7200032631",202003,"T",70.64
"13432","D155","7200032633",202001,"C",40.71
"13433","D155","7200032633",202002,"T",58.52
"13434","D155","7200032633",202003,"T",111.15
"13435","D155","7200032635",202001,"C",141.55
"13436","D155","7200032635",202001,"T",44.05
"13437","D155","7200032635",202002,"C",43.98
"13438","D155","7200032635",202002,"T",153.94
"13439","D155","7200032635",202003,"C",73.91
"13440","D155","7200032636",202001,"C",418.87
"13441","D155","7200032636",202001,"T",691
"13442","D155","7200032636",202002,"T",916.11
"13443","D155","7200032636",202003,"T",1086.09
"13444","D155","7200032637",202001,"T",215.56
"13445","D155","7200032637",202002,"C",107.1
"13446","D155","7200032637",202002,"T",59.72
"13447","D155","7200032637",202003,"T",216.48
"13448","D155","7200032639",202001,"C",164.82
"13449","D155","7200032639",202001,"T",119.73
"13450","D155","7200032639",202002,"C",147.77
"13451","D155","7200032639",202002,"T",111.25
"13452","D155","7200032639",202003,"C",74.05
"13453","D155","7200032639",202003,"T",289.79
"13454","D155","7200032640",202001,"C",65.64
"13455","D155","7200032640",202001,"T",228.36
"13456","D155","7200032640",202002,"C",155.86
"13457","D155","7200032640",202002,"T",256.84
"13458","D155","7200032640",202003,"C",111.25
"13459","D155","7200032640",202003,"T",102.96
"13460","D155","7200032641",202001,"C",1827.76
"13461","D155","7200032641",202001,"T",2543.9
"13462","D155","7200032641",202002,"C",2435.13
"13463","D155","7200032641",202002,"T",2818.88
"13464","D155","7200032641",202003,"C",4482.08
"13465","D155","7200032641",202003,"T",5441.03
"13466","D155","7200032642",202001,"C",45.25
"13467","D155","7200032642",202001,"T",49.01
"13468","D155","7200032643",202001,"C",607.26
"13469","D155","7200032643",202001,"T",59.49
"13470","D155","7200032643",202002,"T",172.66
"13471","D155","7200032643",202003,"C",181.23
"13472","D155","7200032643",202003,"T",185.47
"13473","D155","7200032644",202001,"C",118.78
"13474","D155","7200032644",202001,"T",166.58
"13475","D155","7200032644",202002,"C",236.24
"13476","D155","7200032644",202002,"T",75.18
"13477","D155","7200032644",202003,"C",223.58
"13478","D155","7200032644",202003,"T",322.6
"13479","D155","7200032645",202001,"T",125.66
"13480","D155","7200032645",202002,"T",112.25
"13481","D155","7200032645",202003,"C",107.19
"13482","D155","7200032647",202001,"C",93.5
"13483","D155","7200032647",202001,"T",43.57
"13484","D155","7200032647",202002,"T",473.97
"13485","D155","7200032647",202003,"T",305.59
"13486","D155","7200032648",202001,"T",281.16
"13487","D155","7200032648",202002,"T",244.79
"13488","D155","7200032648",202003,"T",240.6
"13489","D155","7200032649",202001,"C",53.63
"13490","D155","7200032649",202002,"T",135.22
"13491","D155","7200032649",202003,"T",266.85
"13492","D155","7200032661",202001,"C",58.66
"13493","D155","7200032661",202003,"C",51.78
"13494","D155","7200032662",202001,"T",630.89
"13495","D155","7200032662",202002,"T",956.96
"13496","D155","7200032662",202003,"T",875.21
"13497","D155","7200032663",202001,"T",89.91
"13498","D155","7200032663",202002,"C",56.77
"13499","D155","7200032665",202001,"T",692.52
"13500","D155","7200032665",202002,"T",106.24
"13501","D155","7200032665",202003,"T",274.99
"13502","D155","7200032667",202001,"C",75.23
"13503","D155","7200032667",202001,"T",74.05
"13504","D155","7200032667",202002,"T",87.34
"13505","D155","7200032667",202003,"T",123.47
"13506","D155","7200032668",202001,"C",105.42
"13507","D155","7200032668",202001,"T",580.84
"13508","D155","7200032668",202002,"C",86.01
"13509","D155","7200032668",202003,"T",950.03
"13510","D155","7200032669",202001,"C",91.95
"13511","D155","7200032669",202001,"T",45.24
"13512","D155","7200032669",202002,"T",49.89
"13513","D155","7200032669",202003,"C",45.87
"13514","D155","7200032669",202003,"T",55.92
"13515","D155","7200032670",202001,"C",497.73
"13516","D155","7200032670",202001,"T",131.76
"13517","D155","7200032670",202002,"C",408.46
"13518","D155","7200032670",202002,"T",337.77
"13519","D155","7200032670",202003,"C",416.51
"13520","D155","7200032670",202003,"T",307.58
"13521","D155","7200032672",202001,"T",585.68
"13522","D155","7200032672",202002,"T",621.78
"13523","D155","7200032672",202003,"T",1206.16
"13524","D155","7200032673",202001,"T",113.74
"13525","D155","7200032673",202002,"T",69.35
"13526","D155","7200032673",202003,"C",78.72
"13527","D155","7200032673",202003,"T",167.01
"13528","D155","7200032674",202001,"C",300.34
"13529","D155","7200032674",202001,"T",274.82
"13530","D155","7200032674",202002,"C",227.98
"13531","D155","7200032674",202002,"T",45.67
"13532","D155","7200032674",202003,"C",371.97
"13533","D155","7200032674",202003,"T",236.78
"13534","D155","7200032700",202001,"T",209.13
"13535","D155","7200032700",202002,"T",135.67
"13536","D155","7200032700",202003,"T",207.24
"13537","D155","7200032701",202001,"C",145.69
"13538","D155","7200032701",202001,"T",44.32
"13539","D155","7200032701",202002,"T",153.54
"13540","D155","7200032701",202003,"T",216.95
"13541","D155","7200032702",202001,"C",171.33
"13542","D155","7200032702",202001,"T",100.4
"13543","D155","7200032702",202002,"C",74.28
"13544","D155","7200032702",202002,"T",218.24
"13545","D155","7200032702",202003,"C",161.3
"13546","D155","7200032702",202003,"T",231.56
"13547","D155","7200032703",202001,"T",123.05
"13548","D155","7200032703",202002,"C",65.43
"13549","D155","7200032703",202002,"T",40.64
"13550","D155","7200032703",202003,"T",266.78
"13551","D155","7200032704",202001,"C",303.2
"13552","D155","7200032704",202001,"T",252.89
"13553","D155","7200032704",202002,"C",47.59
"13554","D155","7200032704",202002,"T",164.36
"13555","D155","7200032704",202003,"C",265.47
"13556","D155","7200032704",202003,"T",299.4
"13557","D155","7200032705",202001,"C",145.82
"13558","D155","7200032705",202001,"T",211.92
"13559","D155","7200032705",202002,"T",255.86
"13560","D155","7200032705",202003,"T",435.37
"13561","D155","7200032706",202001,"C",63.42
"13562","D155","7200032706",202001,"T",65.51
"13563","D155","7200032706",202002,"C",41.97
"13564","D155","7200032706",202002,"T",92.86
"13565","D155","7200032706",202003,"C",94.97
"13566","D155","7200032706",202003,"T",92.09
"13567","D155","7200032707",202001,"T",63.09
"13568","D155","7200032707",202002,"C",67.5
"13569","D155","7200032707",202002,"T",118.49
"13570","D155","7200032707",202003,"C",74.39
"13571","D155","7200032707",202003,"T",78.41
"13572","D155","7200032708",202001,"C",164.72
"13573","D155","7200032708",202001,"T",197.75
"13574","D155","7200032708",202002,"C",438.61
"13575","D155","7200032708",202002,"T",114.84
"13576","D155","7200032708",202003,"C",192.57
"13577","D155","7200032708",202003,"T",407.48
"13578","D155","7200032711",202001,"T",54.25
"13579","D155","7200032711",202002,"T",208.8
"13580","D155","7200032711",202003,"C",40.46
"13581","D155","7200032711",202003,"T",280.21
"13582","D155","7200032712",202001,"T",219.04
"13583","D155","7200032712",202002,"T",252.31
"13584","D155","7200032712",202003,"T",71.31
"13585","D155","7200032714",202001,"T",342.47
"13586","D155","7200032714",202002,"T",251.07
"13587","D155","7200032714",202003,"T",714.19
"13588","D155","7200032716",202001,"C",60.98
"13589","D155","7200032716",202001,"T",112.54
"13590","D155","7200032716",202002,"C",61.97
"13591","D155","7200032716",202002,"T",196.13
"13592","D155","7200032716",202003,"C",142.64
"13593","D155","7200032716",202003,"T",183.19
"13594","D155","7200032718",202001,"C",121.54
"13595","D155","7200032718",202003,"C",69.35
"13596","D155","7200032720",202001,"C",379.05
"13597","D155","7200032720",202002,"C",297.88
"13598","D155","7200032721",202001,"C",218.48
"13599","D155","7200032721",202001,"T",151.74
"13600","D155","7200032721",202002,"T",247.73
"13601","D155","7200032721",202003,"T",256.68
